freq, float rmse, float err, float rounded rmse, float rounded err, float dithered rmse, float dithered err, float fixed rmse, float fixed err
52.1009783016,3.60927807174e-08,1.87788290261e-11,5.02858612155e-08,-2.32386886171e-11,6.00708723218e-08,1.00600736342e-11,1.52611870095e-07,-6.00274675545e-08
53.8496389381,3.71764808494e-08,-2.77997618767e-10,4.99434197479e-08,-8.32293944024e-10,6.08570368434e-08,-2.81037423394e-10,1.53365543111e-07,-6.00924032851e-08
55.6569897206,3.68672488584e-08,4.90616387666e-10,5.03308559495e-08,1.21225209686e-09,6.0532429573e-08,4.99278011624e-10,1.52909553358e-07,-6.01748285223e-08
57.5250004614,3.65296331561e-08,4.70325148066e-10,5.01122057997e-08,4.02018818127e-10,6.05435943483e-08,4.75786853236e-10,1.53291361598e-07,-6.0198495755e-08
59.4557070854,3.73411285774e-08,-5.5601432616e-13,5.04824331133e-08,-4.26486224311e-11,6.17573174105e-08,-4.4891698008e-12,1.54047143379e-07,-6.03341583759e-08
61.4512138492,3.62406850707e-08,-3.45197401841e-10,5.2121628422e-08,7.30607256267e-10,6.12110864322e-08,-3.35524328364e-10,1.56043138974e-07,-6.01573440071e-08
63.5136956341,3.77578411794e-08,-1.29295901548e-10,5.04601076764e-08,-6.39718244868e-10,6.1441956149e-08,-1.49313115951e-10,1.5300869875e-07,-6.02647963937e-08
65.6454003172,3.77549767184e-08,8.03134142791e-10,5.13013668282e-08,1.58031194302e-09,6.28139775806e-08,8.19131861431e-10,1.56375811517e-07,-6.02867293552e-08
67.8486512205,3.7249456532e-08,-2.43740655001e-11,5.17132955289e-08,-3.16984418151e-10,6.26329796915e-08,-5.44091316742e-11,1.52503470271e-07,-6.03592548477e-08
70.1258496436,3.9325004179e-08,-5.44752590982e-10,5.2187699628e-08,8.55106677167e-11,6.24920282333e-08,-5.48581623727e-10,1.52981040488e-07,-6.05608568437e-08
72.4794774808,3.70523691003e-08,1.11296960078e-10,5.1619899085e-08,2.26304312049e-10,6.15956400761e-08,8.57270238996e-11,1.53576629068e-07,-6.04560975e-08
74.9120999259,3.70362087614e-08,3.62688076258e-10,5.14629861481e-08,-4.70462655498e-10,6.08917239499e-08,3.54011438471e-10,1.52720049605e-07,-6.04630955237e-08
77.4263682681,3.75751168732e-08,-3.87113182105e-10,4.98693463759e-08,6.76682064206e-10,6.06324018749e-08,-3.77823251857e-10,1.52303030921e-07,-6.05348277968e-08
80.0250227816,3.82519052917e-08,3.38506130953e-10,5.11030326284e-08,3.37865158252e-10,6.25121498874e-08,3.37865833675e-10,1.51390948755e-07,-6.06698530545e-08
82.7108957122,3.77507628677e-08,-2.76386780136e-10,5.22355641241e-08,-5.57032759408e-10,6.15118352227e-08,-2.88058942433e-10,1.53764088813e-07,-6.0807215282e-08
85.486914364,3.69713219801e-08,-7.56461806312e-10,4.92436329592e-08,-1.91434174721e-09,6.14217112927e-08,-7.44530598628e-10,1.52971130187e-07,-6.08505232379e-08
88.3561042902,3.84375140749e-08,-2.51710740302e-10,5.14849024807e-08,-9.63143139296e-10,6.18546155496e-08,-2.71406456479e-10,1.54020163962e-07,-6.08560114226e-08
91.3215925902,3.67858548814e-08,5.75528774166e-10,5.09100554665e-08,6.7679408985e-10,6.14867290202e-08,5.57405637701e-10,1.5310228915e-07,-6.09873000764e-08
94.386611318,3.81858844444e-08,4.28503979431e-10,5.21085084251e-08,1.07040326026e-09,6.17539126522e-08,4.52418386741e-10,1.51765564966e-07,-6.10988788963e-08
97.5545010047,3.78321068566e-08,1.67485521815e-11,5.0688040127e-08,4.32447134686e-12,5.91986880595e-08,4.32348367837e-12,1.52920407819e-07,-6.06561193933e-08
100.828714299,3.68837743624e-08,1.42498458516e-09,5.0517973271e-08,2.52485484624e-09,6.22309935266e-08,1.4137781236e-09,1.53727254117e-07,-6.96025523151e-08
104.212819732,3.72271728125e-08,2.23876071761e-09,5.13043519886e-08,2.80999872702e-09,6.1172243351e-08,2.2371071019e-09,1.54349612961e-07,-6.99472916846e-08
107.710505604,3.73346405121e-08,1.63016325973e-09,5.04459062036e-08,1.36956622511e-09,6.20114754154e-08,1.66476019953e-09,1.54649711148e-07,-6.98706525964e-08
111.325584004,3.71796674745e-08,1.43907355447e-09,5.01646478048e-08,1.05821726193e-09,6.10845021888e-08,1.46403624493e-09,1.53402706403e-07,-6.74744419403e-08
115.061994968,3.64397070142e-08,2.02750848697e-09,5.02603776196e-08,2.93846470406e-09,6.0534052322e-08,2.04962384416e-09,1.53028035297e-07,-6.79074060578e-08
118.923810772,3.72127385607e-08,6.69756690096e-10,5.0315703913e-08,9.33131841078e-10,6.13496686377e-08,6.63793238043e-10,1.52014016823e-07,-6.8125299877e-08
122.915240365,3.81275284409e-08,1.47734559649e-09,5.11097448349e-08,2.98756014117e-09,6.25337996009e-08,1.48842104382e-09,1.5205804877e-07,-6.88045272848e-08
127.040633965,3.66295577227e-08,6.97275022423e-10,5.12507047601e-08,2.23833101483e-09,6.00949333018e-08,6.93872863173e-10,1.53376969793e-07,-6.84063288406e-08
131.304487795,3.82027244878e-08,1.55762871722e-09,5.26909116236e-08,3.5360033885e-09,6.05138525063e-08,1.59045116794e-09,1.51952389621e-07,-6.75061299504e-08
135.711448983,3.75813400454e-08,8.70209980632e-10,5.01830745149e-08,7.11518677572e-10,6.23767227508e-08,8.93703339312e-10,1.52269189494e-07,-6.77290669756e-08
140.266320628,3.77405584213e-08,1.16850577321e-10,5.24863077644e-08,8.52659817899e-10,6.24982395131e-08,1.6467328691e-10,1.49070358079e-07,-6.54442160732e-08
144.974067037,3.873440211e-08,1.11818161384e-09,5.16012934537e-08,1.41927431362e-10,6.34467172048e-08,1.10848913957e-09,1.50455019823e-07,-6.48754630608e-08
149.839819133,3.66789835622e-08,1.02646267509e-09,5.04042270591e-08,2.03357836492e-09,6.00470432579e-08,1.0379557358e-09,1.50290102103e-07,-6.32793068044e-08
154.868880046,3.85721759517e-08,-2.23813811168e-10,5.26179252153e-08,3.05459464926e-10,6.29168671455e-08,-2.41372174983e-10,1.49549504467e-07,-6.32637141204e-08
160.066730896,3.84410995851e-08,-7.39555275542e-10,5.15593431417e-08,-1.70896172869e-09,6.20006813395e-08,-7.23761893951e-10,1.50692070089e-07,-6.22988074917e-08
165.439036765,3.88015853781e-08,5.12008500697e-10,5.19206463644e-08,-2.83991030624e-10,6.06966703468e-08,5.13153583604e-10,1.49512000887e-07,-6.24612377982e-08
170.991652873,3.90339605849e-08,-3.19402849612e-10,5.26030081613e-08,-7.04699165552e-10,6.1533983273e-08,-3.31703920855e-10,1.48573652867e-07,-6.12045329336e-08
176.730630956,3.85969887146e-08,-1.12168389605e-09,5.27258353877e-08,-9.15249613236e-10,6.25426519842e-08,-1.14568035359e-09,1.49022073106e-07,-5.85228318153e-08
182.662225864,3.80122585397e-08,-6.30275333931e-10,5.04510242386e-08,-2.92049533496e-10,6.17892050962e-08,-6.08255217217e-10,1.48558788728e-07,-5.83156694515e-08
188.792902381,3.97092674466e-08,1.47471940926e-10,5.20876665591e-08,-9.99101553319e-10,6.30527787458e-08,1.39322682963e-10,1.47322321768e-07,-5.8326897961e-08
195.129342264,3.85371396939e-08,-1.68114922672e-09,5.13477893669e-08,-2.16223208354e-09,6.0870885129e-08,-1.65994570011e-09,1.44934306862e-07,-5.6827727561e-08
201.678451531,3.88726420275e-08,7.54300030011e-11,5.11584105101e-08,1.5465035496e-09,6.4426721427e-08,8.32848998073e-11,1.45870163529e-07,-5.75847465381e-08
208.447367988,3.88507824933e-08,4.71761049603e-10,5.03900208012e-08,-8.74329438046e-10,6.18956569761e-08,4.54155116211e-10,1.46867450963e-07,-5.74677443519e-08
215.443469003,3.77235856747e-08,-5.74815288704e-10,5.12490899829e-08,-6.17626161424e-10,6.05550987123e-08,-5.26487659174e-10,1.45314104948e-07,-5.65767271195e-08
222.674379553,3.7627313749e-08,-1.05772734323e-09,5.13656022069e-08,2.33902681825e-10,6.27252365193e-08,-9.84431061146e-10,1.43854061601e-07,-5.67466387585e-08
230.147980529,3.82079267239e-08,4.74712274209e-10,5.15871669266e-08,1.95239612734e-09,5.97028850521e-08,4.10480491893e-10,1.44338305121e-07,-5.84713910952e-08
237.872417329,3.9406294998e-08,-5.28725067117e-10,5.27554030967e-08,-2.15201050312e-10,6.30449887658e-08,-5.12480086039e-10,1.45388416943e-07,-5.82838970719e-08
